id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4193015134093755,FD1KphaYj,5134043072,直通屏山,#城市生态#【“五湖四海”—漳州版《富春山居图》】编者按：2017年，我市按照省委、省政府的部署和要求，以“田园都市、生态之城”为发展定位进行城市生态建设，不断提升宜居、宜业、宜商、宜游水平。科学实施“生态+”，加快“五湖四海”“南山水岸”“双百”绿化工程、内河整治等项目建设，促进生态与城市建设、产业发展、民生保障、文化历史等融合发展。为进一步推动广大群众对宜居环境建设的了解、支持、参与、借鉴，全面展示漳州市2017年宜居环境建设成效，闽南日报推出“美丽漳州建设成果”专题，敬请关注。O“五湖四海”—漳州版《富春山居图》,,,,城市生态,0,0,0,2018-01-06 02:16,专业版微博,,,
4192127745970429,FCEF8p3bf,2639029341,福州发布,#福州城建#【福道年内全面建成　鼓楼将建10所微型精品幼儿园】昨日召开的鼓楼区经济工作会议透露了不少与民生有关的信息。福道今年全部建成后，将形成2000亩的山体公园。同时，鼓楼区将加快建设3000亩的福山（郊野）生态公园，并加快左海公园改造提升，推进义井文化公园、五凤体育公园、文庙绿化广场等街头绿地建设。鼓楼区今年继续对文藻河、泮洋河等21条内河进行综合整治，完成梅峰河地下污水处理厂建设、驳岸及景观绿化提升、沿河截污调蓄、智慧水务等工作。另外，鼓楼今年还将继续抓三件重点民生实事。第一件为老旧小区的宜居环境综合整治。第二件为建设10所微型精品幼儿园。第三件为推进早餐工程和垃圾分类转运。O福道年内全面建成　鼓楼将建10所微型精品幼儿园,,,,福州城建,1,0,2,2018-01-03 15:30,微博 weibo.com,['http://ww3.sinaimg.cn/large/9d4c645dgy1fn37h3cu20j20dw099dgf.jpg'],,
4191529087585502,FCp5yvPkO,2796911992,泓杰妈,2018.1.1星期一，新年新气象，美好的事情都会如约而至东湖公园整修，没坐上🎡，小朋友心塞塞！开启逛吃逛吃的一天泉州的内河真是干净，希望福州内河整治后也能告别黑、臭🙏,,泉州·东湖公园,,,0,0,0,2018-01-01 23:51,iPhone 7 Plus(玫瑰金),"['http://ww4.sinaimg.cn/large/a6b57d78gy1fn1jkgl13xj20qo0zkqb4.jpg', 'http://ww4.sinaimg.cn/large/a6b57d78gy1fn1jjrc3i6j20zk0qo14m.jpg', 'http://ww1.sinaimg.cn/large/a6b57d78gy1fn1jk5ov1aj20qo0zkk12.jpg', 'http://ww2.sinaimg.cn/large/a6b57d78gy1fn1jk6jjc2j20qo0zkn4v.jpg', 'http://ww1.sinaimg.cn/large/a6b57d78gy1fn1jk7q2emj20zk0qoahz.jpg', 'http://ww4.sinaimg.cn/large/a6b57d78gy1fn1jk8ginzj20zi0qo44b.jpg', 'http://ww1.sinaimg.cn/large/a6b57d78gy1fn1jk94hexj20zi0qoq8t.jpg', 'http://ww1.sinaimg.cn/large/a6b57d78gy1fn1jka8l8tj20zi0qo7d0.jpg', 'http://ww2.sinaimg.cn/large/a6b57d78gy1fn1jkb55bqj20zk0qotg7.jpg']",,
4189139295123951,FBoV3luYn,6442825189,俺额哎,福州内河整治得到很好的成效L俺额哎的秒拍视频,,福州·王庄,,,0,0,0,2017-12-26 09:35,魅族 MX4,,"http://f.us.sinaimg.cn/004rEusalx07gSfYfBbq010402001ZYa0k01.mp4?label=mp4_ld&template=28&ori=0&ps=1BVp4ysnknHVZu&Expires=1607671327&ssig=yzWtEUhayp&KID=unistore,video",
4188802576395040,FBg9XqPDO,1225935300,王老石,发表了博文《白马河上杏林园一带》找了这么久的白马桥，然后这一周来基本都是沿着白马路骑行。对这条长长的白马河越发有兴趣了。白马河公园，早些年名声不太好，据说晚上比较乱。2011年随着福州市整治内河，白马O城市游走--白马河上（5）杏林园一带,,,,,0,0,0,2017-12-25 11:17,新浪博客,['http://ww1.sinaimg.cn/large/491249c4ly1fmsufx9eawj20j60pkn0k.jpg'],,
4187149664659287,FAz9Yjy5N,5134043072,直通屏山,#环境保护#【榕环保等部门展开整治行动43条黑臭内河查清重点污染源】19日上午，记者跟随环保、建设、城管、市场监管、房管等部门组成的联合执法组，检查了台江区白马河南段、三捷河、新透河、达道河等内河沿线的排污情况。今年10月以来，我市开展了43条黑臭水体范围内的六类重点污染源排查工作。目前，43条黑臭水体重点污染源排查面积达21.892平方公里。O榕环保等部门展开整治行动43条黑臭内河查清重点污染源,,,,环境保护,0,0,0,2017-12-20 21:48,专业版微博,,,
4186985142186141,FAuSC9aIl,5134043072,直通屏山,#环境保护#【榕环保等部门展开整治行动43条黑臭内河查清重点污染源】昨日上午，记者跟随环保、建设、城管、市场监管、房管等部门组成的联合执法组，检查了台江区白马河南段、三捷河、新透河、达道河等内河沿线的排污情况。今年10月以来，我市开展了43条黑臭水体范围内的六类重点污染源排查工作。目前，43条黑臭水体重点污染源排查面积达21.892平方公里。O榕环保等部门展开整治行动43条黑臭内河查清重点污染源,,,,环境保护,0,0,0,2017-12-20 10:55,专业版微博,,,
4186629285824268,FAlCEor9O,3496983187,长乐广播,【潭头内河整治，启用无人机巡逻，开创长乐区先例】潭头镇于12月1日正式启用无人机用于内河整治巡逻，潭头镇河道密布，大小河道36条共113.4公里，河道巡逻强度大、盲点多，在目前乡镇车辆使用紧张的情况下，该镇将科技无人机运用到河道巡逻上。大大减轻了巡逻工作强度，巡逻效率大大提高。@福建新闻广播fm1036,,,福建新闻广播fm1036,,1,0,2,2017-12-19 11:21,微博 weibo.com,['http://ww1.sinaimg.cn/large/d06fba93gy1fmlwuaw0qej20i20dv0zd.jpg'],,
4184139030903618,FziQ73N4u,2364549420,福建师范大学传播学院团委学生会,#传播微分享#近年来全市已开始对内河流域的环境进行整治，然而仍有部分流域存在垃圾堆积现象，近日传播学院12名志愿者来到乌龙江进行净滩活动。12月12日12名志愿者分成3组，分别净滩、拍摄公益宣传短片及拍摄活动照片。此次拍摄的公益宣传短片旨在呼吁大家保护内河环境，提高保护环境意识。而在这次净滩活动中，志愿者们清理了部分流域的生活垃圾及其他垃圾，大家情绪高涨，志愿心十足，共清理了七大袋垃圾。此次志愿活动圆满成功，为我传播学院打call，大家棒棒哒,,,,传播微分享,0,0,0,2017-12-12 14:25,华为P9手机摄影再突破,"['http://ww1.sinaimg.cn/large/8cf0292cgy1fmdyr0fp90j20m80eun0u.jpg', 'http://ww2.sinaimg.cn/large/8cf0292cgy1fmdyr0s82vj20m80chq4n.jpg', 'http://ww1.sinaimg.cn/large/8cf0292cgy1fmdyr006n0j20m80chtb9.jpg', 'http://ww3.sinaimg.cn/large/8cf0292cgy1fmdyr1583wj20m80eumz9.jpg']",,
4184054692279129,FzgE59yU9,6105738036,和合环协环保管家,#今日环保#【福州浦东河旁部分车行直排污水已列入整治名单】近日，福州市环保局、市建委等部门组成联合执法组，对浦东河沿线多家车行进行检查，发现部分车行仍存在非法向内河排污等问题。相关人士表示，发现问题的企业周边污水管网铺设滞后也是造成企业污水直排内河的因素之一。上述企业目前已列入整治名单，环保部门将进行取样监测，如超标排放，将予以查处。同时，建设部门将对上述企业非法向内河排污的行为进行查处。O网页链接,,,,今日环保,0,0,0,2017-12-12 08:50,360安全浏览器,['http://ww1.sinaimg.cn/large/006Fd3nKgy1fmdp5kh8vdj31400mqal8.jpg'],,
4182642167260096,FyFTOusGk,6253053744,嘟斌花GOGOGO,内河整治啥东东,,,,,0,0,0,2017-12-08 11:17,iPhone客户端,"['http://ww3.sinaimg.cn/large/006PbaVygy1fm96wuf8s6j30qo0zkwnp.jpg', 'http://ww2.sinaimg.cn/large/006PbaVygy1fm96wva8zej30qo0zkn6s.jpg', 'http://ww1.sinaimg.cn/large/006PbaVygy1fm96wtltvmj30qo0zkgum.jpg', 'http://ww2.sinaimg.cn/large/006PbaVygy1fm96wvymiwj30qo0zkqao.jpg', 'http://ww2.sinaimg.cn/large/006PbaVygy1fm96wwrc16j30qo0zk10x.jpg', 'http://ww1.sinaimg.cn/large/006PbaVygy1fm96wxd8bhj30qo0zkgy0.jpg']",,
4182334116913688,FyxSXt0z6,6182564214,福州房东,福州内河整治，三个月拆了三百万平方米的违章、临时建筑。三百万平方米什么概念，相当于五十多栋新建的市图书馆。,,,,,1,3,4,2017-12-07 14:53,微博国际版,,,
4181188664661149,Fy45sjyzP,2540184984,福州晚报,【福州这6条内河摘掉“黑帽”】福州市建委透露，福州城区43条年底要基本消除黑臭的内河中，至11月底，已经有6条率先消除黑臭，其他内河的整治工作正在加紧推进。泮洋河是今年第一批6条基本消除黑臭的内河之一，其他5条为南公园水体、梅峰河、吴山河、济南河、新透河。据悉，三捷河、洪阵河、东郊河即将消除黑臭。市建委表示，随着43条内河黑臭整治工作接近尾声，他们将联合相关单位进社区，开展满意度调查。O吴山河等6条内河摘掉“黑帽”,,,,,1,12,7,2017-12-04 11:02,360安全浏览器,['http://ww4.sinaimg.cn/large/97682598gy1fm4jzutwllj20dw07pdoo.jpg'],,
4181152996608366,Fy39VrJ8y,6105738036,和合环协环保管家,#今日环保#【建管“齐步走”——福州内河整治的PPP模式探索】距离年底全面消除黑臭的目标仅剩一个月，开挖了近50天的“断头河”仓山区浦上河，即将实现河道的全面贯通。而通河道、清淤泥、截污水、种绿化后，附近居民将重新看到清水绕过家门。这，得益于福州全面启动的由政府和社会资本合作的PPP治水模式——为根本性改善城市水环境，实现“水清、河畅、安全、生态”的总体目标，去年年底，福州市将四城区的102条内河打包形成7个水系治理项目包，面向全国公开招标。通过让专业的人来干专业的事、建设和管理“齐步走”，消除内河黑臭，实现水清城绿。O网页链接,,,,今日环保,0,0,0,2017-12-04 08:40,360安全浏览器,['http://ww4.sinaimg.cn/large/006Fd3nKgy1fm4fwd63c4j31400mqwrl.jpg'],,
4180166429497228,FxDuGDQF6,2718644634,福建台新闻频道,"#补短板看变化#【福州内河整治又有新进展梅峰河已初步告别黑臭】今年初，福州的内河综合治理被列入""攻坚2017""重大专项任务，其中内河黑臭水体治理是重头戏。目前鼓台中心水系的内河整治又有了新进展，梅峰河已经初步告别黑臭。（记者：徐元坤）L福建台新闻频道的秒拍视频",,,,补短板 看变化,1,0,0,2017-12-01 15:20,微博 weibo.com,,"http://f.us.sinaimg.cn/003iDK40lx07geHKyQhi01040100bx2i0k01.mp4?label=mp4_ld&template=28&ori=0&ps=1BVp4ysnknHVZu&Expires=1607671356&ssig=oHxonW5shX&KID=unistore,video",
